id	subject	predicate	object	category	agent_type	has_attribute	knowledge_level
uuid:420cd64c-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	MAP7	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 35',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 35',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 35.0})] })	observation
uuid:420cde94-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	MBP	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 36',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 36',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 36.0})] })	observation
uuid:420ce6e6-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	RBFOX1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 37',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 37',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 37.0})] })	observation
uuid:420cef10-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	NCAM2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 38',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 38',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 38.0})] })	observation
uuid:420cf74e-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	DPYD	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 39',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 39',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 39.0})] })	observation
uuid:420cff6e-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	DOCK10	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 40',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 40',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 40.0})] })	observation
uuid:420d0798-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	ANK2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 41',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 41',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 41.0})] })	observation
uuid:420d0fc2-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	PALM2AKAP2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 42',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 42',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 42.0})] })	observation
uuid:420d17f6-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	SHTN1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 43',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 43',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 43.0})] })	observation
uuid:420d2020-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	MACF1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 44',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 44',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 44.0})] })	observation
uuid:420d2854-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	AUTS2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 45',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 45',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 45.0})] })	observation
uuid:420d307e-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	LUC7L3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 46',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 46',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 46.0})] })	observation
uuid:420d38b2-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	ANK3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 47',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 47',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 47.0})] })	observation
uuid:420d4118-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	SRCIN1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 48',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 48',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 48.0})] })	observation
uuid:420d4956-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	DIP2B	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 49',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 49',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 49.0})] })	observation
uuid:420d518a-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	UNC5C	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 50',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 50',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 50.0})] })	observation
uuid:420d59be-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	ZEB2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 51',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 51',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 51.0})] })	observation
uuid:420d6206-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	FRMD4B	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 52',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 52',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 52.0})] })	observation
uuid:420d6a30-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	PRRC2C	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 53',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 53',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 53.0})] })	observation
uuid:420d725a-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	SEPTIN7	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 54',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 54',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 54.0})] })	observation
uuid:420d7ab6-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	PDE8A	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 55',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 55',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 55.0})] })	observation
uuid:420d8312-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	CLASP2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 56',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 56',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 56.0})] })	observation
uuid:420d8b3c-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	NCAM1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 57',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 57',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 57.0})] })	observation
uuid:420d9370-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	NEAT1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 58',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 58',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 58.0})] })	observation
uuid:420d9b9a-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	ERBIN	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 59',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 59',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 59.0})] })	observation
uuid:420da3ce-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	KIRREL3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 60',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 60',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 60.0})] })	observation
uuid:420dabee-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	FUT8	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 61',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 61',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 61.0})] })	observation
uuid:420db422-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	TCF12	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 62',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 62',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 62.0})] })	observation
uuid:420dbc4c-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	ADGRB3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 63',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 63',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 63.0})] })	observation
uuid:420dc476-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	NPAS3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 64',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 64',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 64.0})] })	observation
uuid:420dccc8-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	MAP4K4	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 65',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 65',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 65.0})] })	observation
uuid:420dd4f2-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	TMEM165	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 66',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 66',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 66.0})] })	observation
uuid:420ddd1c-455c-11f0-bac5-92a5c40acabb	White Matter Watershed Area supplied by the Anterior Cerebral Artery	biolink:expresses	ZNF536	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 67',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 67',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 67.0})] })	observation
